,Unnamed: 0,정류소명,정류소번호,권역,행정동명,엑스좌표,경도,와이좌표,위도,노선번호,totalPsocAvg,정상노선번호,평일배차간격(분),토요일배차간격(분),공휴일배차간격(분),일평균승차건수,평균배차간격,대기시간,버스정류소 이용량,scaled 버스정류소 이용량,버스정류소 번호 별 총 이용량,scaled 버스정류소 번호 별 총 이용량,ped_count_within_500m
1655,1655,동아금호아파트,38347,연수구,동춘3동,171390.5399,126.6776309,434412.9429,37.41138561,103,379.88461538461536,103,9-12,12-15,13-17,379.88461538461536,10.5,5.25,1994.3942307692307,0.0751314874380596,2940.480769230769,0.1495359549353075,510119
1656,1656,동아아파트,41403,계양구,효성1동,174914.6602,126.7169857,447645.7206,37.53071424,급행95,1068.7307692307693,급행95,15-20,19-28,20-29,1068.7307692307693,17.5,8.75,9351.39423076923,0.352279477817381,5565.5432692307695,0.2830315491966006,90118
1657,1657,동아아파트,41072,계양구,효성1동,174971.6832,126.7176274,447745.5042,37.53161482,585,597.8846153846154,585,10-14,13-18,13-18,597.8846153846154,12.0,6.0,3587.3076923076924,0.1351386594801356,4695.031339031339,0.2387623146798916,107279
1658,1658,동아아파트,37248,미추홀구,관교동,172881.5423,126.6943356,438127.0743,37.44489475,523,212.40740740740745,523,12-15,14-19,16-21,212.40740740740745,13.5,6.75,1433.75,0.0540112724216871,1043.4134615384614,0.0530620128504787,217840
1659,1659,동아아파트,42404,서구,마전동,170953.6585,126.6718903,454783.5706,37.59490796,17,312.8076923076923,17,16-21,20-27,23-30,312.8076923076923,18.5,9.25,2893.471153846154,0.1090009128053551,2613.635989010989,0.1329145075729527,132752
1660,1660,동아아파트,42406,서구,마전동,170950.7475,126.671856,454817.0471,37.59520948,70,185.6153846153846,70,30-37,37-47,42-54,185.6153846153846,33.5,16.75,3109.0576923076924,0.1171223448955345,2957.3054029304026,0.1503915591252882,129057
1661,1661,동아아파트,41070,계양구,효성1동,174953.0114,126.7174164,447738.3223,37.53154961,585,808.3846153846154,585,10-14,13-18,13-18,808.3846153846154,12.0,6.0,4850.307692307692,0.1827175519429714,4525.339031339031,0.2301327390195198,100677
1662,1662,동아아파트후문,40258,부평구,산곡4동,174834.4534,126.7162069,443896.0307,37.49692789,574,1721.3846153846157,574,5-8,7-11,8-12,1721.3846153846157,6.5,3.25,5594.5,0.2107522675244139,3540.326923076924,0.1800406834029319,58468
1663,1663,동아아파트후문,40257,부평구,부평1동,174853.3851,126.7164214,443884.5046,37.49682455,574,1792.076923076923,574,5-8,7-11,8-12,1792.076923076923,6.5,3.25,5824.25,0.2194072560781245,3114.971153846154,0.1584095332166293,60555
1664,1664,동아전기,42647,서구,불로대곡동,173319.053,126.6986162,456360.7769,37.60918988,인천e음88,17.73076923076923,인천e음88,25-35,34-40,34-40,17.73076923076923,30.0,15.0,265.96153846153845,0.0100191254455359,2102.40625,0.1069163007442324,352
1665,1665,동아전기,42725,서구,불로대곡동,173300.1137,126.6984027,456333.8914,37.6089471,인천e음88,18.571428571428573,인천e음88,25-35,34-40,34-40,18.571428571428573,30.0,15.0,278.5714285714286,0.0104941568038151,1739.4481456043954,0.0884583372335565,336
